stimulus_id,text,human_v,human_a,human_v_scaled,human_a_scaled,rec_ev,rec_ea,rec_gv,rec_ga,rec_gen_text,rec_p55,post_ev,post_ea,post_gv,post_ga,post_gen_text,post_p55
emobank_captured_moments_5855_5869,"""It amuses me.",3.8,3.4,0.3999999999999999,0.1999999999999999,6.049845185282311,2.8108437219449147,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0016440999167599993,6.699973943578664,3.4005773385796796,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.0016900960623401106
emobank_captured_moments_28271_28282,"Thank you!""",3.88,3.62,0.4399999999999999,0.31,6.810932648202938,3.2997233143928413,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",0.0021207744206647736,6.871045305924449,3.84788774931749,8,3,"{
  ""valence"": 8,
  ""arousal"": 3
}",0.0030701641904613166
emobank_Nathans_Bylichka_14994_15019,"“You’re a wonder, Dvorov.",3.86,3.43,0.4299999999999999,0.215,7.796648979111913,3.8826942721491506,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",0.00013897783146338955,7.6917129611805715,4.344161649409764,8,3,"{
  ""valence"": 8,
  ""arousal"": 3
}",0.00018919350481450686
emobank_112C-L016_1198_1314,Thank you for considering this opportunity to make this a memorable holiday season for a family in need.,3.78,3.22,0.3899999999999999,0.1100000000000001,7.370870981422713,4.171019929793139,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.0006524664047115403,7.352993520163409,4.627688353015809,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0012818418011615932
emobank_hotel-california_11508_11531,"It was nice, I decided.",3.88,3.38,0.4399999999999999,0.1899999999999999,5.44223411667866,3.115705741958123,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.003994537797305791,6.14983871515057,4.262432323721174,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.005503795597892912
emobank_117CWL009_722_975,"As a sponsor, you and your guests will have a special evening, knowing that your tax deductible contribution will help support preschool, childcare, senior and resettlement services, as well as quality cultural events in our community.",3.67,3.44,0.3349999999999999,0.2199999999999999,7.145572399177804,4.239538590488025,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0006213758716052842,7.0908401638768686,4.940385022937134,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.001961602862763607
emobank_118CWL050_2047_2151,I am very thankful to the Big Sisters program for allowing me this very special opportunity.,4.0,3.1,0.5,0.05,7.623049548563118,3.7820720405719226,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",0.0010434706044491005,7.640533602819633,4.326718221042868,8,3,"{
  ""valence"": 8,
  ""arousal"": 3
}",0.002080474348819533
emobank_How_soon-Fans_451_506,"Sure, it's great having several hundred thousands fans.",3.75,3.63,0.375,0.3149999999999999,6.68827506601892,3.8642755360327667,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.004207556221304492,7.116421429990404,4.930924914006156,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.002577306799139318
emobank_NWF1_630_741,These images will be cheerful reminders to you and your gift recipients of all the wildlife treasures we value.,3.75,3.38,0.375,0.1899999999999999,7.404637150595065,3.270516425144582,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.00034105046488459124,7.386758121065559,3.605127207973989,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.0007552413551635585
emobank_captured_moments_33213_33222,I smiled.,3.9,3.2,0.4499999999999999,0.1,6.682500918713789,3.3724025200956977,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.0013180312763186443,6.982266082231752,4.5761721402888895,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.0022707693523856655
emobank_SemEval_1254,Gray wolves off endangered list,3.67,3.33,0.3349999999999999,0.165,5.041844311042804,3.6334281122358854,7,4,"{
  ""valence"": 7,
  ""arousal"": 4
}",0.006877131800377763,6.075015760623309,4.4361337957540865,7,4,"{
  ""valence"": 7,
  ""arousal"": 4
}",0.008301016329480368
emobank_captured_moments_23385_23397,She giggled.,3.9,3.4,0.4499999999999999,0.1999999999999999,5.722685393535033,3.487206770818622,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.004273786511874718,6.324370343914473,4.640603162847304,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.005639904507438431
emobank_Nathans_Bylichka_32524_32559,There’s an amazing DJ who’s an elf.,3.75,2.75,0.375,-0.125,6.977154948653713,3.9902046639892483,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0028075909527595297,6.96561742284272,4.7728368367423,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.003841263519029601
emobank_114CUL057_921_1001,"We'll prepare a hog roast and hot dogs for the kids, with all the fixings.",3.8,3.5,0.3999999999999999,0.25,6.809708007421987,4.059447752401327,7,4,"{
  ""valence"": 7,
  ""arousal"": 4
}",0.0023885707030162125,7.077535955201743,4.662440490113263,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.001736223934110849
emobank_captured_moments_24374_24410,"""Ah, she is wonderfully perceptive.""",3.8,3.3,0.3999999999999999,0.1499999999999999,7.465287442907614,3.2904709251085262,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.00039342243376674566,7.368829513776646,3.9282476035376805,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0006143980305247807
emobank_aspca1_1668_1695,Astro was wagging his tail.,3.78,3.56,0.3899999999999999,0.28,6.388512033354931,3.758639538273467,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.002159686660288368,6.804164659772003,5.659076903857704,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0029176887475818006
emobank_Seedbombing_6528_6555,It makes me a little nicer.,3.8,3.3,0.3999999999999999,0.1499999999999999,5.53532545639726,3.0128088296731352,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.0027099770860399557,5.914223112588947,3.7498440228778533,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.004678372785837514
emobank_Nathans_Bylichka_3714_3798,"After she paid the driver, she grabbed my arm, laughing, and we ran down the street.",3.88,3.63,0.4399999999999999,0.3149999999999999,5.179805270510643,5.541912219306486,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.011660693256385041,5.983293636001616,6.207710275330435,7,8,"{
  ""valence"": 7,
  ""arousal"": 8
}",0.009104394273851998
emobank_detroit_8590_8679,You are exactly the kind of person who gives me back the hope I lost on my way into town.,3.8,3.5,0.3999999999999999,0.25,7.559908335697987,4.701116018704686,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0007397137764205425,7.665095238558641,5.091367276582731,8,3,"{
  ""valence"": 8,
  ""arousal"": 3
}",0.0005125384632676918
emobank_captured_moments_26947_27027,He spoke of his art with the enthusiasm of a seven-year-old.,3.8,3.5,0.3999999999999999,0.25,4.787004460587404,4.175596147377842,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.00279854727905113,6.272206138357092,4.952850516517061,7,8,"{
  ""valence"": 7,
  ""arousal"": 8
}",0.0038523306712747625
emobank_wildelifewatch1_2856_2998,It’s our FREE gift to you for joining now and a charming reminder that your support helps NWF protect valuable wildlife species like this one.,3.9,3.4,0.4499999999999999,0.1999999999999999,7.501531994710745,3.4882870302359,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.0002028090315282253,7.433086315108651,3.4153834260057776,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.0003818642362579475
emobank_SemEval_1313,"Start late, retire rich",3.8,3.2,0.3999999999999999,0.1,5.138493686947541,4.273921064678018,8,5,"{
  ""valence"": 8,
  ""arousal"": 5
}",0.006951045677566268,5.522930799756429,4.8757774034941015,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.01009302459318567
emobank_SemEval_95,Full recovery expected for marathon winner,3.9,3.3,0.4499999999999999,0.1499999999999999,6.567824218228351,3.812861077113841,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.0018362464696427168,6.661151734715127,4.53573911885155,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0024696200123790865
emobank_Nathans_Bylichka_28170_28230,“That such a rock could hold so much magic – it’s a wonder.”,3.67,3.5,0.3349999999999999,0.25,7.1669674495270765,3.5035098907209923,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0007105263673660415,6.984794025827971,4.35749147803458,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.0019072596512311286
emobank_113CWL018_952_1022,Your contribution last year of helped us get where we are today.,3.9,3.1,0.4499999999999999,0.05,6.913734523933269,4.12115753305851,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0021345161438949198,6.984421805942619,4.8717470367614615,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.002479882188006515
emobank_guidedogs1_2884_3066,“Sometimes you never see the good work your money does. I see the results... the guide does I’ve helped sponsor dramatically improve the lives of the men and women who receive them.”,3.7,3.2,0.3500000000000001,0.1,7.351668432569613,4.168149564287956,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0005629859691778931,7.368109921206814,4.4336609191639225,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.00044052179313453616
emobank_hotel-california_16366_16382,“But I like it.”,3.9,3.0,0.4499999999999999,0.0,4.565370393037333,2.8136054048651356,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.004399118333481933,5.814515827615624,4.027501922862358,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.0050635959761900495
emobank_SemEval_866,Ferrer victorious in Spanish duel,3.67,3.33,0.3349999999999999,0.165,7.085828114569523,3.738951416577808,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0012773048020538957,7.171952871826313,4.463976478456451,7,4,"{
  ""valence"": 7,
  ""arousal"": 4
}",0.0012079137449201801
emobank_easy_money_3727_3752,It never failed to amaze.,4.0,3.25,0.5,0.125,7.754452684378672,4.267345792260912,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",0.0003538139460296244,7.597881944044897,5.0519764221774555,8,5,"{
  ""valence"": 8,
  ""arousal"": 5
}",0.0005911119430597336
emobank_SemEval_76,Active peace brings the promise of development,3.78,3.22,0.3899999999999999,0.1100000000000001,7.079943205610344,4.151015927074224,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.0012228475627631475,6.8839329070510376,4.893661751873106,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.002828357050316699
emobank_SemEval_26,Three found alive from missing Russian ship -report,3.86,3.57,0.4299999999999999,0.2849999999999999,6.06054009911999,3.625551050760725,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.002596631611574393,5.932866611713025,4.1293585625933895,7,4,"{
  ""valence"": 7,
  ""arousal"": 4
}",0.0057148635922898115
emobank_WhereToHongKong_52232_52435,"Browsing is a real pleasure in Macau’s main streets and byways, where shops aimed at the tourist market are interspersed with the more workaday ironmongers, herbalists, and noodle stalls.",3.86,3.43,0.4299999999999999,0.215,6.966185594034989,3.823827016158125,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.000850953224261699,7.076768442835393,4.521051013417357,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0018060553823377636
emobank_WhereToHongKong_31275_31516,"Down to earth, the Sha Tin Racecourse can accommodate over 80,000 spectators and is equipped with every imaginable luxury, including a giant video screen facing the stands, and for the horses, air-conditioned stables.",3.75,3.63,0.375,0.3149999999999999,7.206459950204399,4.25997262859294,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.000949250565948309,7.029178622740047,4.3970428096346375,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0024684744669766726
emobank_littleshelter2_504_553,And then we’ll work to find loving homes for them,3.7,3.5,0.3500000000000001,0.25,6.591478613282766,4.209264516879069,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.0037234499293659286,6.661644352502882,5.042069688732397,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.005620424005483313
emobank_WhereToHongKong_43429_43625,"Also in front of the ferry terminal is a new Cyber fountain, with 86 water spouts that shoot up to 70 m (230 ft) and are illuminated at night by 288 spotlights producing 80 colors.",3.7,3.6,0.3500000000000001,0.3,7.2263422039370475,4.866743670400341,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.0011485244757186261,7.134977276639644,4.879646103821562,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.002503236135128364
emobank_wsj_0120_4316_4362,"""We're gaining 1,200 new customers each week,""",3.89,3.44,0.445,0.2199999999999999,7.066316209417052,4.2768832613658,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.0019172116167923906,7.149360903781228,4.807000807280321,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.002209910270753215
emobank_WhereToHongKong_35238_35354,"A Trappist monastery, situated on a hillside overlooking the east coast of Lantau, is also open to visitors.",3.67,3.17,0.3349999999999999,0.0849999999999999,6.488949248126968,4.039580362658149,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.005193221510632527,6.429898614439301,4.758129773920575,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.010058494870526813
emobank_captured_moments_22242_22253,She smiled.,4.0,3.5,0.5,0.25,6.663466127108079,3.5066595006090435,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.001286793020980683,6.923981520909485,4.480268318417599,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.0016676945353263516
emobank_Nathans_Bylichka_12638_12684,"“Nice, my man,” he said as they clasped hands.",3.73,3.09,0.365,0.0449999999999999,6.25752657209146,3.7787218874965705,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.004991789971784329,6.583520402349793,4.535869359653479,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0042591486643458396
emobank_Madame_White_Snake_8560_8606,Wouldn’t that be wonderful?”,3.8,3.6,0.3999999999999999,0.3,7.068132763651183,4.27578516121283,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",0.0017999070463946077,7.248143214763095,5.3046865947732975,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0018307124228280863
emobank_The_Black_Willow_5305_5425,"""I had a perfect story in my pages; my hero returned home and reclaimed his love, I nearly had it tied together before…""",3.7,3.6,0.3500000000000001,0.3,6.402390328082141,4.858550131694746,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.006977051632598033,6.850055490282747,5.178010676266179,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.0035164872182644174
emobank_The_Black_Willow_9599_9620,"""Yes, it is finished!",3.8,3.6,0.3999999999999999,0.3,6.917106805160036,4.433985101311082,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",0.0024983892921834907,7.373820866550259,5.421413236263929,8,3,"{
  ""valence"": 8,
  ""arousal"": 3
}",0.001515179295831461
emobank_captured_moments_22417_22430,"""I love you.""",4.1,3.8,0.5499999999999998,0.3999999999999999,7.175569211422594,4.19130211353732,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",0.0009576942817513277,7.505780465701449,4.178307508040833,8,3,"{
  ""valence"": 8,
  ""arousal"": 3
}",0.0009527967994698881
emobank_Nathans_Bylichka_3531_3576,Even the city feels alive when spring comes.”,3.8,3.8,0.3999999999999999,0.3999999999999999,7.21003529219998,4.104029724511173,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0004844257251985717,7.2896850525048835,4.908118720595776,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.000369375167122924
emobank_115CVL036_1742_1858,We're at an exciting juncture and it won't be long until we start seeing solid results from our efforts.,3.8,3.7,0.3999999999999999,0.3500000000000001,7.271235370466579,5.182611811351541,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.0005711927386632782,7.273423415386249,5.924723288803629,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0007249691000042263
emobank_Fermentation_Eminent-Domain_4473_4487,I love it Tom.,4.11,3.78,0.5550000000000002,0.3899999999999999,7.340207079986132,3.636609504671773,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",0.001419821929528133,7.651797340802788,4.496983857061756,8,3,"{
  ""valence"": 8,
  ""arousal"": 3
}",0.0011971738474850348
emobank_SemEval_759,News Baby pandas! Baby pandas! Baby pandas!,4.33,4.22,0.665,0.6099999999999999,7.671008337824745,5.840131073036495,8,7,"{
  ""valence"": 8,
  ""arousal"": 7
}",0.0011069915204449025,7.446357007324444,6.507004532950341,8,7,"{
  ""valence"": 8,
  ""arousal"": 7
}",0.0014666049209120526
emobank_audubon2_4069_4176,"P.S. On behalf of everyone here at the National Audubon Society, we look forward to saying, “Welcome back!”",3.7,3.7,0.3500000000000001,0.3500000000000001,7.31030144933832,3.5026756404144472,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.001262439871452068,7.280035166788954,4.204854845801446,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.001868369256158884
emobank_hotel-california_5023_5072,"“Honey,” she said, “You're going to be delighted.",4.11,3.67,0.5550000000000002,0.3349999999999999,6.699973811969445,4.846612089050121,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 4",0.003154319800965656,7.0141796046924565,5.475130998116974,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0027842761905724185
emobank_20020731-nyt_22221_22257,every day full of joy and energized.,3.83,3.67,0.415,0.3349999999999999,8.030826000672866,5.9546288396567,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 7",0.000516451221524129,7.992092154498716,7.418358603451727,8,7,"{
  ""valence"": 8,
  ""arousal"": 7
}",0.0006020893164097269
emobank_littleshelter2_1448_1478,Happy Holidays from all of us!,4.37,4.37,0.685,0.685,7.347199626110325,2.458113694339392,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",0.0010288728526651957,7.719039137737146,3.811303325497576,8,3,"{
  ""valence"": 8,
  ""arousal"": 3
}",0.0009681563015818076
emobank_NWF1_5357_5367,Thank you!,4.0,3.7,0.5,0.3500000000000001,7.042591873913129,3.5454537064026823,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",0.0019107159247306537,6.945000125922609,3.99832061070259,8,3,"{
  ""valence"": 8,
  ""arousal"": 3
}",0.003161957886632823
emobank_Seedbombing_5247_5258,Loved this!,4.2,3.8,0.6000000000000001,0.3999999999999999,7.7971241997338065,3.6543499000381585,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",0.0008739249153016052,8.092611163798267,4.3199482673161524,8,2,"{
  ""valence"": 8,
  ""arousal"": 2
}",0.0006124566671521758
emobank_vampires_4446_4474,lol Wonderful Simply Superb!,4.6,4.3,0.7999999999999998,0.6499999999999999,8.465370638108139,2.6168090798894057,8,2,"{
  ""valence"": 8,
  ""arousal"": 2
}",0.00037530868654141067,8.451386029602238,3.0406576030490156,8,2,"{
  ""valence"": 8,
  ""arousal"": 2
}",0.0001965027031484561
emobank_captured_moments_23398_23424,And then we did make love.,4.0,4.12,0.5,0.56,5.108858569083769,6.440292843589648,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 8",0.007195813957241256,5.29470425062451,7.45943830296898,7,8,"{
  ""valence"": 7,
  ""arousal"": 8
}",0.002864855668466284
emobank_113CWL017_1641_1724,Sponsor a child at the Boys & Girls Clubs of Indianapolis' summer camp today!,3.67,3.67,0.3349999999999999,0.3349999999999999,7.334769083744398,4.408161471381129,7,4,"{
  ""valence"": 7,
  ""arousal"": 4
}",0.0008984010331912232,7.038060277808296,4.966873281444614,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0034634805844843694
emobank_captured_moments_7553_7566,"I'm in love.""",4.37,4.12,0.685,0.56,5.975383267326969,4.8951367641224595,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.005057310921216496,7.165685347195907,6.619074185644712,8,7,"{
  ""valence"": 8,
  ""arousal"": 7
}",0.0021659051862715738
emobank_detroit_1333_1376,The possibilities of this were fascinating.,3.7,3.7,0.3500000000000001,0.3500000000000001,7.389021626267864,3.7247496799772346,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0005789576933432938,7.51584650419481,4.558568067006296,8,3,"{
  ""valence"": 8,
  ""arousal"": 3
}",0.0006041471021713928
emobank_captured_moments_28527_28752,"Catching herself, she said casually, ""Oh..."" And then she smiled, laughed loudly at herself in the way that always made me think how much I loved her, and said, ""My God, yes, yes, yes!""",4.11,4.22,0.5550000000000002,0.6099999999999999,7.165263129906212,5.369871071903545,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.0028595328818428857,7.135094313747908,5.472013830022623,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.003406948209741791
emobank_602CZL285_1182_1267,"With thousands of trees and flowers in bloom, we are having a beautiful Spring!",4.0,3.71,0.5,0.355,7.954499821487385,3.200144203947977,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",9.735700174917922e-05,8.10804663060788,4.851028286040722,8,3,"{
  ""valence"": 8,
  ""arousal"": 3
}",9.389527772633964e-05
emobank_audubon2_4161_4176,“Welcome back!”,4.1,3.8,0.5499999999999998,0.3999999999999999,5.843194532818727,3.526585901921219,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.0068855192851038196,6.368134553427655,4.375199173006159,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.008813933796749388
emobank_Uprooted_Bike_3670_3691,"""I love what you do,""",4.2,3.9,0.6000000000000001,0.4499999999999999,7.811635418951328,3.233695636699137,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",0.0003986494905165295,7.851340289455025,3.9017000182653936,8,3,"{
  ""valence"": 8,
  ""arousal"": 3
}",0.00023524947534472567
emobank_appalachian1_602_670,And join the fun while making a real difference for the environment!,3.87,3.87,0.435,0.435,7.866413551258831,5.02528837011006,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 5",0.00017724479145326597,7.600519310836158,5.896302563403304,8,5,"{
  ""valence"": 8,
  ""arousal"": 5
}",0.0005225489999352052
emobank_Nathans_Bylichka_41518_41558,"She laughed, liquid, alluring, alarming.",3.8,3.8,0.3999999999999999,0.3999999999999999,5.727329889648883,6.21975262678223,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 8",0.006494920350820941,6.0659276422943025,6.36875161660251,7,8,"{
  ""valence"": 7,
  ""arousal"": 8
}",0.005593961964233155
emobank_captured_moments_13169_13276,"Tasha and I became lovers that evening, after a good dinner of paella at her apartment.",3.7,3.8,0.3500000000000001,0.3999999999999999,5.6996833393385495,5.650240251990869,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.010715992041359715,6.441477775367509,6.654890464501439,7,8,"{
  ""valence"": 7,
  ""arousal"": 8
}",0.006690950345624246
emobank_WhereToHongKong_50043_50095,Macau’s casinos are a source of non-stop excitement.,3.8,3.9,0.3999999999999999,0.4499999999999999,7.751879146562523,5.786023730079655,8,7,"{
  ""valence"": 8,
  ""arousal"": 7
}",0.00043903503685761576,7.765420169931483,6.625963529845279,8,7,"{
  ""valence"": 8,
  ""arousal"": 7
}",0.00028096322907399866
emobank_captured_moments_27486_27504,""" --was glorious!""",4.0,3.9,0.5,0.4499999999999999,7.785874958094155,4.700173838044988,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",0.0009646381781330798,7.804179344717702,4.650758299290927,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",0.0012697998319995173
emobank_The_Black_Willow_1491_1616,"They gazed at each other, lost in the rapture of love based so deeply within their hearts that they had never seen it before.",3.8,3.9,0.3999999999999999,0.4499999999999999,7.368037611737701,5.153842567641554,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 5",0.0009454269198211126,7.238100648427833,6.028720362718711,7,8,"{
  ""valence"": 7,
  ""arousal"": 8
}",0.00192117763746852
emobank_NYTnewswire1_3167_3223,"I'm very excited we'll be on the same team for a while.""",4.2,4.2,0.6000000000000001,0.6000000000000001,7.530173037154006,4.38107698329394,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0004949489283859096,7.742493694375024,5.2349224412587665,8,7,"{
  ""valence"": 8,
  ""arousal"": 7
}",0.0004013983906259374
emobank_vampires_341_362,"""Love at First Bite """,4.0,3.88,0.5,0.4399999999999999,7.653252815451031,4.966891086659831,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 5",0.0007981046754348575,7.641916797674862,5.645117144845489,8,5,"{
  ""valence"": 8,
  ""arousal"": 5
}",0.0006089992699701009
emobank_audubon2_3518_3567,"Special travel opportunities, and special (FREE!)",3.7,3.7,0.3500000000000001,0.3500000000000001,6.283795462107208,4.9616275063427455,8,5,"{
  ""valence"": 8,
  ""arousal"": 5
}",0.004728772348914674,6.218300589891472,5.466380110563093,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.007030236739412279
emobank_114CUL058_1185_1212,"In short, Fun for Everyone!",4.2,4.0,0.6000000000000001,0.5,7.671695664356703,4.265507676479218,8,3,"{
  ""valence"": 8,
  ""arousal"": 3
}",0.0005388267338310084,7.422266179802341,5.441683559292955,7,5,"{
  ""valence"": 7,
  ""arousal"": 5
}",0.0010575148129622202
emobank_Nathans_Bylichka_3826_4024,"We slammed against the doorway and I was laughing too, the pulse close enough to shake the doorframe and set up vibrations in my chest, Rachel in my arms because she’d used me to soften her landing.",4.1,3.8,0.5499999999999998,0.3999999999999999,6.972475282042728,6.724722255950833,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 8",0.0020842039832332415,7.032693927706837,7.103334050668971,7,8,"{
  ""valence"": 7,
  ""arousal"": 8
}",0.0018463337490874923
emobank_WhereToHongKong_53329_53408,"The ingredients, especially the fresh fish and seafood, are first-rate.",3.75,3.75,0.375,0.375,7.300103687021475,3.6747855803766316,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.0003575492561428729,7.475295264062905,4.044433932485152,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.00031741663219724654
emobank_Acephalous-Internet_1795_1799,Wow.,4.3,4.3,0.6499999999999999,0.6499999999999999,7.411523784622497,4.824270774612399,8,3,"{
  ""valence"": 8,
  ""arousal"": 3
}",0.001209554359523777,7.700213733593668,5.495762878872642,8,2,"{
  ""valence"": 8,
  ""arousal"": 2
}",0.0015369679147866821
emobank_captured_moments_10582_10673,"But it is something marvelous and rare, which is surely a sign of love.",4.0,3.71,0.5,0.355,7.576657534684663,3.808390081955672,5,5,"```json
{
  ""valence"": 7,
  ""arousal"": 3",0.00018331028817263284,7.411065167634121,4.403622939082893,7,3,"{
  ""valence"": 7,
  ""arousal"": 3
}",0.0005452098026488792
emobank_20020731-nyt_25143_25174,"""I am thrilled with the price.""",4.56,4.0,0.7799999999999998,0.5,7.2350020021720365,3.898286790403292,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",0.0011353680976991492,7.786583247552255,4.2157987447479455,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",0.0013064502634667792
emobank_guidedogs1_2014_2263,"“Both my friends were zipping through crowds while I lagged behind, even though I was a fast cane walker. I envied their freedom and most of all, the incredible bond they both had with their guide dogs. With my Lab, Jay, I feel so wonderfully FREE!”",3.7,3.8,0.3500000000000001,0.3999999999999999,7.827978527389573,5.621744076833077,5,5,"```json
{
  ""valence"": 8,
  ""arousal"": 3",0.0003810987170135556,7.843883648980744,5.87223099739801,8,7,"{
  ""valence"": 8,
  ""arousal"": 7
}",0.0003232732994769184
